slug,title,description,details,imgUrl,price,discount,mrp,isMember,isAuthDealer,isFeaturedMember,membershipLevel,shopName,isDoorstepDelivery,isDeliveryFree,isTopAd,isUrgentAd,timeStamp,category,isVerified,isJobAd,location,adType,isLocalJob
ddim-baaccaa-raanin-kbutr-for-sale-dhaka-3,ডিম বাচ্চা রানিং কবুতর,"Dhaka, Pets",,https://i.bikroy-st.com/ddim-baaccaa-raanin-kbutr-for-sale-dhaka-3/5576d71a-209d-40a4-b1db-4751fa41d19c/142/107/cropped.jpg,Tk 450,0,0,False,False,False,free,,False,False,False,False,9 hours, Pets,False,False,Dhaka,for_sale,False
google-pixel-6-pro-12gb-256gb-used-for-sale-khulna-division-1,Google Pixel 6 Pro 12gb 256gb (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/google-pixel-6-pro-12gb-256gb-used-for-sale-khulna-division-1/e0fd0b69-4611-4d49-84a9-9a469c29ea41/142/107/cropped.jpg,"Tk 68,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
toyota-land-cruiser-prado-tx-limited-2003-for-sale-dhaka-14,Toyota Land Cruiser Prado TX Limited 2003,"Dhaka, Cars","77,500 km",https://i.bikroy-st.com/toyota-land-cruiser-prado-tx-limited-2003-for-sale-dhaka-14/acb7eece-59b3-4aa0-b96e-7d1eaa1918a9/142/107/cropped.jpg,"Tk 3,050,000",0,0,True,False,False,premium,S Islam Cars,False,False,False,False,9 hours, Cars,False,False,Dhaka,for_sale,False
samsung-galaxy-a20s-4gb-64gb-new-for-sale-sylhet-1,Samsung Galaxy A20s 4GB/64GB (Used),"Sylhet, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a20s-4gb-64gb-new-for-sale-sylhet-1/b18f97af-4d21-42de-8728-07f13da6b4fe/142/107/cropped.jpg,"Tk 14,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Sylhet,for_sale,False
china-mobile-bhaalo-phon-used-for-sale-dhaka-8,Mobile (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/china-mobile-bhaalo-phon-used-for-sale-dhaka-8/f3176c17-5caf-4612-9412-adaa4645cda7/142/107/cropped.jpg,"Tk 3,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-redmi-note-7-4-64-used-for-sale-khulna-division-320,Xiaomi Redmi Note 7 4/64 (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-redmi-note-7-4-64-used-for-sale-khulna-division-320/ad18801a-df3a-4a3f-9dd3-d2ddd2bd7501/142/107/cropped.jpg,"Tk 8,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
tvs-apache-rtr-160-2v-2020-for-sale-barishal-division,TVS Apache RTR 160 2v 2020,"Barishal Division, Motorbikes","35,000 km, 160 cc",,"Tk 140,000",0,0,False,False,False,free,,False,False,False,True,9 hours, Motorbikes,False,False,Barishal Division,for_sale,False
samsung-galaxy-m62-2021-used-for-sale-chattogram-3,Samsung Galaxy M62 2021 (Used),"Chattogram, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-m62-2021-used-for-sale-chattogram-3/1c72295f-a9c0-4b9d-94ca-d781b7ee61fe/142/107/cropped.jpg,"Tk 20,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Chattogram,for_sale,False
samsung-galaxy-a53-5g-used-for-sale-dhaka-division-6,Samsung Galaxy A53 . (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a53-5g-used-for-sale-dhaka-division-6/1ef6961b-99c5-49e5-9d70-239d1b17ac53/142/107/cropped.jpg,"Tk 25,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
1-ttaa-sepaarett-baasaa-laagbe-to-rent-khulna,১ টা সেপারেট বাসা লাগবে,"Khulna, Apartment Rentals",,,,0,0,False,False,False,free,,False,False,False,False,9 hours, Apartment Rentals,False,False,Khulna,to_rent,False
krikett-bler-byaatt-niu-knddishn-sf-bat-for-sale-dhaka,ক্রিকেট বলের ব্যাট,"Dhaka, Sports",,https://i.bikroy-st.com/krikett-bler-byaatt-niu-knddishn-sf-bat-for-sale-dhaka/d5dd1bf4-c0b3-46c4-bf1b-8a0cd12fb825/142/107/cropped.jpg,"Tk 4,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Sports,False,False,Dhaka,for_sale,False
vivo-y93-valo-used-for-sale-khulna,Vivo Y93 . (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/vivo-y93-valo-used-for-sale-khulna/fb5dad68-c9ae-4e15-b61f-e748a293165c/142/107/cropped.jpg,"Tk 9,900",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna,for_sale,False
leddis-byaag-for-sale-dhaka-148,লেডিস ব্যাগ,"Dhaka, Bags & Accessories",,https://i.bikroy-st.com/leddis-byaag-for-sale-dhaka-148/0828a311-a2dd-4e02-be6d-25150fbc791c/142/107/cropped.jpg,Tk 499,0,0,False,False,False,free,,False,False,False,False,9 hours, Bags & Accessories,False,False,Dhaka,for_sale,False
foxter-aluminum-haaiddrlik-giyaar-saaikel-for-sale-dhaka,foxter aluminum হাইড্রলিক গিয়ার সাইকেল,"Dhaka, Bicycles",,https://i.bikroy-st.com/foxter-aluminum-haaiddrlik-giyaar-saaikel-for-sale-dhaka/8f024c50-b80b-4042-892c-d111344bf19b/142/107/cropped.jpg,"Tk 7,800",0,0,True,False,False,plus,MD jubayer khan,False,False,False,False,9 hours, Bicycles,False,False,Dhaka,for_sale,False
hp-laptop-sell-for-sale-rajshahi-division-18,Hp laptop sell,"Rajshahi Division, Laptops",,https://i.bikroy-st.com/hp-laptop-sell-for-sale-rajshahi-division-18/ac106a69-256b-484a-872c-b444ee79f3b1/142/107/cropped.jpg,"Tk 7,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Laptops,False,False,Rajshahi Division,for_sale,False
samsung-galaxy-a51-used-for-sale-dhaka-2905,Samsung Galaxy A51 6/128 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-a51-used-for-sale-dhaka-2905/cbff9dd8-d914-4391-8b30-ba04ee87c4bb/142/107/cropped.jpg,"Tk 14,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
lg-freezers-for-sell-for-sale-khulna-division,LG Freezers For Sell,"Khulna Division, Home Appliances",,https://i.bikroy-st.com/lg-freezers-for-sell-for-sale-khulna-division/65395a4c-8543-45f6-88e7-f6f47fbfa03a/142/107/cropped.jpg,"Tk 15,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Home Appliances,False,False,Khulna Division,for_sale,False
samsung-galaxy-m31-6-64-used-for-sale-dhaka-462,Samsung Galaxy M31 6/64 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/samsung-galaxy-m31-6-64-used-for-sale-dhaka-462/c477a4d1-6901-49ff-8115-e5067046bf49/142/107/cropped.jpg,"Tk 12,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
oneplus-nord-ac2001-12-256-gb-used-for-sale-chattogram-division-1,OnePlus Nord 12/256 gb (Used),"Chattogram Division, Mobile Phones",,https://i.bikroy-st.com/oneplus-nord-ac2001-12-256-gb-used-for-sale-chattogram-division-1/9b488789-2fa3-4ce4-820d-49f621870cd3/142/107/cropped.jpg,"Tk 27,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Chattogram Division,for_sale,False
mel-maadaa-ttaarkiujin-for-sale-rangpur,মেল (মাদা) টারকিউজিন,"Rangpur, Pets",,https://i.bikroy-st.com/mel-maadaa-ttaarkiujin-for-sale-rangpur/b4a3b741-f937-4429-9c93-0e0c8663abbc/142/107/cropped.jpg,"Tk 7,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Pets,False,False,Rangpur,for_sale,False
walton-hm6-used-for-sale-dhaka-12,Walton Primo HM 6 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/walton-hm6-used-for-sale-dhaka-12/7619fd09-5129-4caa-9a70-da2d4a0c20f4/142/107/cropped.jpg,"Tk 5,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
meyeder-buttik-thri-pis-selaai-chaaddaa-for-sale-dhaka,মেয়েদের বুটিক থ্রি পিস সেলাই ছাড়া,"Dhaka, Traditional Wear",,https://i.bikroy-st.com/meyeder-buttik-thri-pis-selaai-chaaddaa-for-sale-dhaka/337562a1-2e56-4d7a-bc60-fad521e0a18b/142/107/cropped.jpg,"Tk 1,050",0,0,False,False,False,free,,False,False,False,False,9 hours, Traditional Wear,False,False,Dhaka,for_sale,False
apple-iphone-7-256gb-used-for-sale-dhaka-division-42,Apple iPhone 7 256gb (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/apple-iphone-7-256gb-used-for-sale-dhaka-division-42/c79b5e92-2246-4564-9d85-4e3a02ae4398/142/107/cropped.jpg,"Tk 17,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
realme-8-8-128-used-for-sale-dhaka-932,Realme 8 8/128 (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/realme-8-8-128-used-for-sale-dhaka-932/af85d9cf-92ab-4399-81ea-028e622a8468/142/107/cropped.jpg,"Tk 15,700",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
skmei-digital-watch-men-for-sale-dhaka,SKMEI Digital Watch (Men),"Dhaka, Watches",,https://i.bikroy-st.com/skmei-digital-watch-men-for-sale-dhaka/fbdc6d5e-1bc5-48e4-9d6c-342e3c17902d/142/107/cropped.jpg,"Tk 1,940",0,0,False,False,False,free,,False,False,False,False,9 hours, Watches,False,False,Dhaka,for_sale,False
xiaomi-mi-a2-lite-used-for-sale-khulna-779,Xiaomi Mi A2 Lite (Used),"Khulna, Mobile Phones",,https://i.bikroy-st.com/xiaomi-mi-a2-lite-used-for-sale-khulna-779/42842e1e-1003-48e2-9fa2-d48d774ef67f/142/107/cropped.jpg,"Tk 5,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna,for_sale,False
saadaa-bombaai-bebi-for-sale-dhaka-56,সাদা বোম্বাই বেবি,"Dhaka, Pets",,https://i.bikroy-st.com/saadaa-bombaai-bebi-for-sale-dhaka-56/b300b31a-59a0-4e50-b8bd-498617a15ccb/142/107/cropped.jpg,"Tk 1,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Pets,False,False,Dhaka,for_sale,False
blk-printt-o-thrii-pich-for-sale-dhaka,বল্ক প্রিন্ট ও থ্রী পিছ,"Dhaka, Traditional Wear",,https://i.bikroy-st.com/blk-printt-o-thrii-pich-for-sale-dhaka/27243320-0324-485c-8672-6da764bc12c0/142/107/cropped.jpg,Tk 500,0,0,False,False,False,free,,False,False,False,False,9 hours, Traditional Wear,False,False,Dhaka,for_sale,False
xiaomi-poco-m3-4-64-gb-used-for-sale-dhaka-38,Xiaomi Poco M3 4/64 GB (Used),"Dhaka, Mobile Phones",,https://i.bikroy-st.com/xiaomi-poco-m3-4-64-gb-used-for-sale-dhaka-38/f244b88d-8530-4c54-a9fa-6afb2d3569bb/142/107/cropped.jpg,"Tk 8,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka,for_sale,False
xiaomi-poco-c3-mobile-used-for-sale-khulna-division-3,Xiaomi Poco C3 Mobile (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/xiaomi-poco-c3-mobile-used-for-sale-khulna-division-3/54b6249d-1ecd-44c6-93cb-88c99c069359/142/107/cropped.jpg,"Tk 8,500",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
vivo-v21-full-fresh-used-for-sale-khulna-division,Vivo V21 . (Used),"Khulna Division, Mobile Phones",,https://i.bikroy-st.com/vivo-v21-full-fresh-used-for-sale-khulna-division/74af2b14-8a7a-463c-8059-2e92864c95af/142/107/cropped.jpg,"Tk 21,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Khulna Division,for_sale,False
dhaanmnddi-mohaammaadpurer-niktte-sbche-kaacher-reddi-prklp-for-sale-dhaka,ধানমন্ডি-মোহাম্মাদপুরের নিকটে সবছে কাছের রেডি প্রকল্প,"Dhaka, Land For Sale",10.0 katha,https://i.bikroy-st.com/dhaanmnddi-mohaammaadpurer-niktte-sbche-kaacher-reddi-prklp-for-sale-dhaka/38594f4b-4152-47fb-85fa-9c853154db4f/142/107/cropped.jpg,"Tk 6,000,000 per katha",0,0,True,False,False,premium,Modhu City Ltd.,False,False,False,False,9 hours, Land For Sale,False,False,Dhaka,for_sale,False
one-plus-airpods-pro-for-sale-dhaka-11,one plus airpods pro,"Dhaka, Audio & Sound Systems",,https://i.bikroy-st.com/one-plus-airpods-pro-for-sale-dhaka-11/af291170-7d43-4705-bae8-5efca0cbf6fb/142/107/cropped.jpg,"Tk 2,000",0,0,False,False,False,free,,False,False,False,False,9 hours, Audio & Sound Systems,False,False,Dhaka,for_sale,False
lava-iris-46-1-32-finger-good-used-for-sale-dhaka-division,Lava Iris 46 1/32 finger (Used),"Dhaka Division, Mobile Phones",,https://i.bikroy-st.com/lava-iris-46-1-32-finger-good-used-for-sale-dhaka-division/3fecb83f-e74e-4e45-8960-a396985bbc0b/142/107/cropped.jpg,"Tk 2,250",0,0,False,False,False,free,,False,False,False,False,9 hours, Mobile Phones,False,False,Dhaka Division,for_sale,False
hp-core-i5-laptop-at-unbelievable-price-with-5-touch-button-for-sale-dhaka-1,HP Core i5 Laptop at Unbelievable Price with 5 Touch Button,"Dhaka, Laptops",,https://i.bikroy-st.com/hp-core-i5-laptop-at-unbelievable-price-with-5-touch-button-for-sale-dhaka-1/5a21c7ac-1853-491b-aca9-95b1b293173e/142/107/cropped.jpg,"Tk 8,999",0,0,True,False,False,premium,Universe IT,False,False,False,False,bump_up, Laptops,False,False,Dhaka,for_sale,False
bby-lemon-cactusbby-huk-cactus-for-sale-dhaka,Bby lemon cactus+Bby huk cactus,"Dhaka, Crops, Seeds & Plants",,https://i.bikroy-st.com/bby-lemon-cactusbby-huk-cactus-for-sale-dhaka/c8108ab2-ec5a-4513-bce2-971858fac1e8/142/107/cropped.jpg,Tk 520,0,0,False,False,False,free,,False,False,False,False,9 hours," Crops, Seeds & Plants",False,False,Dhaka,for_sale,False
nekroash-20-cycle-for-sale-dhaka,Nekro(ASH 20) Cycle,"Dhaka, Bicycles",,https://i.bikroy-st.com/nekroash-20-cycle-for-sale-dhaka/37dbd8b3-b544-42cc-bb62-25d185b4996a/142/107/cropped.jpg,"Tk 8,600",0,0,False,False,False,free,,False,False,False,False,9 hours, Bicycles,False,False,Dhaka,for_sale,False
